contractId,infraYear,budget,ndbi_d,ndvi_d,bsi_d,change_class,confidence,flagged,reason
17PL0234,2016,38010921.67,,,,insufficient_data,0.0,False,no_imagery
16GK0066,2016,23603404.9,,,,insufficient_data,0.0,False,no_imagery
16F00145,2016,79630192.96,,,,insufficient_data,0.0,False,no_imagery
17CD0037,2016,1919998.1,,,,insufficient_data,0.0,False,no_imagery
15CD0239,2016,46501129.4,-0.1048,-0.0189,0.1128,partial_construction,0.314,False,partial_construction_detected
17EH0117,2016,79981447.21,,,,insufficient_data,0.0,False,no_imagery
16OB0099,2016,17794564.6,,,,insufficient_data,0.0,False,no_imagery
15LD0102,2016,33409550.77,,,,insufficient_data,0.0,False,no_imagery
15CJ0159,2016,10263629.0,-0.0216,-0.0244,-0.0058,no_change,0.976,True,completed_no_satellite_change
15MD0281,2016,47387311.92,,,,insufficient_data,0.0,False,no_imagery
16OB0006,2016,17794489.8,,,,insufficient_data,0.0,False,no_imagery
16CI0006,2016,48456960.02,,,,insufficient_data,0.0,False,no_imagery
16AB0013,2016,8074270.54,0.0915,-0.182,0.0907,vegetation_cleared,0.283,True,completed_only_clearing_detected
15CH0141,2016,37219820.13,,,,insufficient_data,0.0,False,no_imagery
16OB0230,2016,42763017.91,,,,insufficient_data,0.0,False,no_imagery
15OE0182,2016,19397118.63,,,,insufficient_data,0.0,False,no_imagery
16KI0001,2016,4790929.35,,,,insufficient_data,0.0,False,no_imagery
16JD0001,2016,28933626.6,,,,insufficient_data,0.0,False,no_imagery
16BD0003,2016,47136961.41,,,,insufficient_data,0.0,False,no_imagery
15CA0087,2016,39200000.0,,,,insufficient_data,0.0,False,no_imagery
16HJ0013,2016,12102750.97,,,,insufficient_data,0.0,False,no_imagery
15DI0191,2016,19010613.76,,,,insufficient_data,0.0,False,no_imagery
15OB0320,2016,17369234.67,,,,insufficient_data,0.0,False,no_imagery
15OD0143,2016,17740933.49,,,,insufficient_data,0.0,False,no_imagery
16CH0042,2016,29505406.95,,,,insufficient_data,0.0,False,no_imagery
16CH0034,2016,4667423.26,,,,insufficient_data,0.0,False,no_imagery
15CD0242,2016,46507233.46,,,,insufficient_data,0.0,False,no_imagery
16CJ0027,2016,45618992.22,0.0614,-0.0688,0.0613,partial_construction,0.184,True,completed_minimal_construction_evidence
16AJ0020,2016,26512970.52,-0.1324,0.1178,-0.0966,partial_construction,0.397,False,partial_construction_detected
15OD0141,2016,8941483.03,,,,insufficient_data,0.0,False,no_imagery
16LA0027,2016,47019887.15,,,,insufficient_data,0.0,False,no_imagery
15LC0208,2016,30798407.4,,,,insufficient_data,0.0,False,no_imagery
15DF0183,2016,36844127.18,,,,insufficient_data,0.0,False,no_imagery
15GA0176,2016,46500000.0,,,,insufficient_data,0.0,False,no_imagery
16AH0138,2016,48105963.58,0.003,-0.0546,-0.0215,no_change,0.945,True,completed_no_satellite_change
15BB0124,2016,40420907.77,,,,insufficient_data,0.0,False,no_imagery
16O00047,2016,114864618.79,-0.035,0.0129,-0.0284,no_change,0.965,True,completed_no_satellite_change
16OD0038,2016,13277069.57,,,,insufficient_data,0.0,False,no_imagery
17AD0008,2016,7371902.45,-0.0452,-0.0237,-0.0486,no_change,0.955,True,completed_no_satellite_change
16OE0054,2016,37194864.0,,,,insufficient_data,0.0,False,no_imagery
15LF0080,2016,45536269.71,,,,insufficient_data,0.0,False,no_imagery
15OD0137,2016,17783201.14,,,,insufficient_data,0.0,False,no_imagery
16OB0093,2016,44380660.96,,,,insufficient_data,0.0,False,no_imagery
15K00367,2016,174795827.25,,,,insufficient_data,0.0,False,no_imagery
16AB0106,2016,977035.74,0.04,-0.0905,0.0308,partial_construction,0.181,True,completed_minimal_construction_evidence
16CJ0029,2016,44687905.27,-0.0474,0.241,-0.0613,partial_construction,0.482,False,partial_construction_detected
16AH0003,2016,9697662.81,-0.1232,0.4214,-0.1335,partial_construction,0.5,False,partial_construction_detected
16CF0225,2016,10564355.11,,,,insufficient_data,0.0,False,no_imagery
15MD0279,2016,47346662.86,,,,insufficient_data,0.0,False,no_imagery
15CJ0154,2016,18815921.8,0.0569,-0.0948,0.055,partial_construction,0.19,True,completed_minimal_construction_evidence
16FA0022,2016,16704534.65,,,,insufficient_data,0.0,False,no_imagery
15FL0086,2016,46544866.76,,,,insufficient_data,0.0,False,no_imagery
16FB0025,2016,36798131.45,,,,insufficient_data,0.0,False,no_imagery
17OB0173,2016,7228402.57,,,,insufficient_data,0.0,False,no_imagery
16G00186,2016,6896761.92,,,,insufficient_data,0.0,False,no_imagery
15FL0078,2016,37238547.1,,,,insufficient_data,0.0,False,no_imagery
15LD0103,2016,33240310.47,,,,insufficient_data,0.0,False,no_imagery
15KE0078,2016,46382957.08,,,,insufficient_data,0.0,False,no_imagery
16AC0036,2016,13934947.43,-0.0538,0.0144,-0.0508,partial_construction,0.161,True,completed_minimal_construction_evidence
15OB0526,2016,17368826.83,,,,insufficient_data,0.0,False,no_imagery
16AH0061,2016,28511423.54,-0.0788,0.0507,-0.0697,partial_construction,0.236,True,completed_minimal_construction_evidence
16OF0011,2016,26634674.0,,,,insufficient_data,0.0,False,no_imagery
16GI0035,2016,14457154.88,,,,insufficient_data,0.0,False,no_imagery
16OD0026,2016,17675529.36,,,,insufficient_data,0.0,False,no_imagery
16CG0174,2016,43474697.53,,,,insufficient_data,0.0,False,no_imagery
15OB0478,2016,17366964.41,,,,insufficient_data,0.0,False,no_imagery
16F00146,2016,83221068.02,,,,insufficient_data,0.0,False,no_imagery
15LD0104,2016,23146611.17,,,,insufficient_data,0.0,False,no_imagery
15DF0162,2016,36649258.96,,,,insufficient_data,0.0,False,no_imagery
16AA0077,2016,9407662.9,,,,insufficient_data,0.0,False,no_imagery
17PL0265,2016,64372509.42,,,,insufficient_data,0.0,False,no_imagery
16OE0058,2016,46556391.3,,,,insufficient_data,0.0,False,no_imagery
16IL0051,2016,1925734.8,,,,insufficient_data,0.0,False,no_imagery
16HK0023,2016,2661680.0,,,,insufficient_data,0.0,False,no_imagery
16OA0030,2016,47913683.84,,,,insufficient_data,0.0,False,no_imagery
16AB0076,2016,2970000.0,0.0689,-0.1757,0.0533,vegetation_cleared,0.273,True,completed_only_clearing_detected
16LD0080,2016,29690246.68,,,,insufficient_data,0.0,False,no_imagery
17CN0053,2016,970004.76,,,,insufficient_data,0.0,False,no_imagery
16AB0035,2016,7604788.32,-0.0099,0.0139,-0.0088,no_change,0.986,True,completed_no_satellite_change
16IL0054,2016,2897370.3,,,,insufficient_data,0.0,False,no_imagery
16AC0012,2016,13920454.47,0.0322,-0.1123,0.0331,partial_construction,0.225,True,completed_minimal_construction_evidence
16F00144,2016,81702823.44,,,,insufficient_data,0.0,False,no_imagery
17PA0069,2016,45771201.78,-0.0232,0.0599,-0.0189,no_change,0.94,True,completed_no_satellite_change
16AB0019,2016,18913997.02,0.0301,-0.0283,0.0225,no_change,0.97,True,completed_no_satellite_change
16OB0231,2016,42768459.01,,,,insufficient_data,0.0,False,no_imagery
15CA0093,2016,13950474.35,,,,insufficient_data,0.0,False,no_imagery
15CD0240,2016,46221823.38,,,,insufficient_data,0.0,False,no_imagery
15LB0209,2016,41918517.25,,,,insufficient_data,0.0,False,no_imagery
17BD0062,2016,10181051.26,,,,insufficient_data,0.0,False,no_imagery
16JB0003,2016,14107127.3,,,,insufficient_data,0.0,False,no_imagery
16OD0034,2016,44130151.0,,,,insufficient_data,0.0,False,no_imagery
16AH0001,2016,11651153.17,-0.1177,0.1469,-0.131,partial_construction,0.353,False,partial_construction_detected
16P00046,2016,97499969.39,,,,insufficient_data,0.0,False,no_imagery
15OB0480,2016,17360190.18,,,,insufficient_data,0.0,False,no_imagery
15AI0389,2016,4801495.23,-0.1097,0.0976,-0.0167,partial_construction,0.329,False,partial_construction_detected
15CB0061,2016,14728078.21,,,,insufficient_data,0.0,False,no_imagery
16AB0075,2016,2970000.0,-0.0659,0.0813,-0.0226,partial_construction,0.198,True,completed_minimal_construction_evidence
15GB0238,2016,48699377.89,,,,insufficient_data,0.0,False,no_imagery
16AA0134,2016,9304110.5,,,,insufficient_data,0.0,False,no_imagery
17CD0038,2016,4383688.96,,,,insufficient_data,0.0,False,no_imagery
17AB0238,2016,45845910.0,-0.0447,-0.0135,-0.0157,no_change,0.955,True,completed_no_satellite_change
16C00020,2016,237123644.51,,,,insufficient_data,0.0,False,no_imagery
16N00034,2016,13076261.9,,,,insufficient_data,0.0,False,no_imagery
16F00148,2016,83265722.94,,,,insufficient_data,0.0,False,no_imagery
15CB0069,2016,14474946.22,,,,insufficient_data,0.0,False,no_imagery
17EH0118,2016,79507417.23,,,,insufficient_data,0.0,False,no_imagery
15BF0150,2016,47284392.0,,,,insufficient_data,0.0,False,no_imagery
16CF0223,2016,16782191.94,,,,insufficient_data,0.0,False,no_imagery
16CD0115,2016,35440377.69,,,,insufficient_data,0.0,False,no_imagery
15JD0079,2016,48999456.1,,,,insufficient_data,0.0,False,no_imagery
17AI0038,2016,7243787.82,0.0542,-0.0964,0.0422,partial_construction,0.193,True,completed_minimal_construction_evidence
17CD0042,2016,5042942.31,,,,insufficient_data,0.0,False,no_imagery
17PL0210,2016,75452222.0,,,,insufficient_data,0.0,False,no_imagery
15OB0333,2016,17369297.67,,,,insufficient_data,0.0,False,no_imagery
16BB0043,2016,46108684.42,,,,insufficient_data,0.0,False,no_imagery
16AH0035,2016,19200232.41,-0.1225,0.151,-0.1396,partial_construction,0.367,False,partial_construction_detected
16GK0033,2016,22890402.21,,,,insufficient_data,0.0,False,no_imagery
17PA0052,2016,44879513.79,-0.0571,0.061,-0.0677,partial_construction,0.171,True,completed_minimal_construction_evidence
15AD0192,2016,7718930.78,-0.1299,0.024,0.0019,partial_construction,0.39,False,partial_construction_detected
15CC0329,2016,18820684.65,,,,insufficient_data,0.0,False,no_imagery
16OB0005,2016,17369957.77,,,,insufficient_data,0.0,False,no_imagery
17PL0220,2016,85774169.69,,,,insufficient_data,0.0,False,no_imagery
15HM0098,2016,23040362.44,,,,insufficient_data,0.0,False,no_imagery
15OB0525,2016,17369338.78,,,,insufficient_data,0.0,False,no_imagery
15FL0094,2016,46545131.92,,,,insufficient_data,0.0,False,no_imagery
15FL0095,2016,27899399.87,,,,insufficient_data,0.0,False,no_imagery
16AB0015,2016,14553356.59,0.0684,-0.1103,0.059,partial_construction,0.221,True,completed_minimal_construction_evidence
16KK0109,2016,22416922.98,,,,insufficient_data,0.0,False,no_imagery
15AF0128,2016,18668538.77,0.0095,0.1837,0.0868,partial_construction,0.367,False,partial_construction_detected
16CJ0160,2016,22381485.7,-0.186,0.1215,-0.162,partial_construction,0.5,False,partial_construction_detected
17EH0122,2016,83903235.34,-0.0481,0.102,-0.0567,partial_construction,0.204,True,completed_minimal_construction_evidence
15CE0170,2016,40971518.12,-0.0118,-0.0009,0.0091,no_change,0.988,True,completed_no_satellite_change
16IG0007,2016,14244300.68,,,,insufficient_data,0.0,False,no_imagery
15OD0142,2016,15870800.0,,,,insufficient_data,0.0,False,no_imagery
16CH0033,2016,4656578.01,,,,insufficient_data,0.0,False,no_imagery
16AA0128,2016,9407832.1,,,,insufficient_data,0.0,False,no_imagery
15OD0145,2016,17745259.14,,,,insufficient_data,0.0,False,no_imagery
16OC0020,2016,15388618.47,,,,insufficient_data,0.0,False,no_imagery
17EI0089,2016,9359724.92,,,,insufficient_data,0.0,False,no_imagery
16FA0007,2016,37107514.83,,,,insufficient_data,0.0,False,no_imagery
16FM0004,2016,27912798.02,,,,insufficient_data,0.0,False,no_imagery
16OD0006,2016,44253109.0,,,,insufficient_data,0.0,False,no_imagery
15OI0132,2016,17373230.49,,,,insufficient_data,0.0,False,no_imagery
15OB0379,2016,13026531.51,,,,insufficient_data,0.0,False,no_imagery
15JB0092,2016,40851277.75,,,,insufficient_data,0.0,False,no_imagery
15CD0252,2016,45129595.65,,,,insufficient_data,0.0,False,no_imagery
15B00029,2016,73609567.5,,,,insufficient_data,0.0,False,no_imagery
16AA0001,2016,14154296.55,,,,insufficient_data,0.0,False,no_imagery
16BJ0077,2016,5289646.05,,,,insufficient_data,0.0,False,no_imagery
17PI0100,2016,12540752.28,,,,insufficient_data,0.0,False,no_imagery
17PK0052,2016,4486997.39,,,,insufficient_data,0.0,False,no_imagery
16FB0021,2016,22884230.65,,,,insufficient_data,0.0,False,no_imagery
16OD0031,2016,17695118.0,,,,insufficient_data,0.0,False,no_imagery
16FA0006,2016,38493904.11,,,,insufficient_data,0.0,False,no_imagery
16BD0001,2016,47524949.91,,,,insufficient_data,0.0,False,no_imagery
16CJ0159,2016,44187140.98,0.001,0.1045,-0.0254,partial_construction,0.209,True,completed_minimal_construction_evidence
15CD0238,2016,46431443.66,-0.1048,-0.0189,0.1128,partial_construction,0.314,False,partial_construction_detected
15AI0387,2016,14138171.96,,,,insufficient_data,0.0,False,no_imagery
15AI0402,2016,23544124.42,0.0013,0.0577,-0.002,no_change,0.942,True,completed_no_satellite_change
15OB0482,2016,17369302.19,,,,insufficient_data,0.0,False,no_imagery
16CF0231,2016,14406001.09,,,,insufficient_data,0.0,False,no_imagery
16AA0113,2016,9358431.16,,,,insufficient_data,0.0,False,no_imagery
17AI0032,2016,17134900.0,0.0187,-0.0237,0.0145,no_change,0.976,True,completed_no_satellite_change
17PI0046,2016,24575814.62,,,,insufficient_data,0.0,False,no_imagery
17AB0245,2016,45562125.22,0.0014,0.0001,0.0038,no_change,0.999,True,completed_no_satellite_change
17CG0045,2016,45474690.15,,,,insufficient_data,0.0,False,no_imagery
15CD0247,2016,45115445.13,,,,insufficient_data,0.0,False,no_imagery
15FC0275,2016,18610818.19,,,,insufficient_data,0.0,False,no_imagery
16CH0063,2016,38767953.0,,,,insufficient_data,0.0,False,no_imagery
15HC0202,2016,1374069.88,,,,insufficient_data,0.0,False,no_imagery
16CF0219,2016,4986091.62,,,,insufficient_data,0.0,False,no_imagery
15JD0080,2016,48965817.9,,,,insufficient_data,0.0,False,no_imagery
16GI0006,2016,23251328.84,,,,insufficient_data,0.0,False,no_imagery
16HK0011,2016,18521996.0,,,,insufficient_data,0.0,False,no_imagery
15OB0477,2016,17366782.76,,,,insufficient_data,0.0,False,no_imagery
15FC0292,2016,7143017.57,,,,insufficient_data,0.0,False,no_imagery
16OI0020,2016,19593961.77,,,,insufficient_data,0.0,False,no_imagery
16BB0007,2016,28687109.24,,,,insufficient_data,0.0,False,no_imagery
15BF0132,2016,17871326.45,,,,insufficient_data,0.0,False,no_imagery
16AJ0096,2016,9377097.04,0.0081,-0.0586,0.0312,no_change,0.941,True,completed_no_satellite_change
16AA0100,2016,28353375.39,,,,insufficient_data,0.0,False,no_imagery
16FB0024,2016,18708742.9,,,,insufficient_data,0.0,False,no_imagery
16AC0035,2016,13961971.73,-0.076,0.1193,-0.066,partial_construction,0.239,True,completed_minimal_construction_evidence
16AB0031,2016,19599545.34,0.0357,-0.0883,0.0287,partial_construction,0.177,True,completed_minimal_construction_evidence
17DK0019,2016,6247466.14,,,,insufficient_data,0.0,False,no_imagery
16AH0025,2016,19208492.46,-0.0247,0.0985,-0.0381,partial_construction,0.197,True,completed_minimal_construction_evidence
16AC0040,2016,13935923.14,-0.041,0.0708,-0.0335,no_change,0.929,True,completed_no_satellite_change
16OE0045,2016,46396258.84,,,,insufficient_data,0.0,False,no_imagery
16CD0112,2016,43264933.09,,,,insufficient_data,0.0,False,no_imagery
16FG0040,2016,36647868.75,,,,insufficient_data,0.0,False,no_imagery
17EH0115,2016,80026783.59,,,,insufficient_data,0.0,False,no_imagery
16AJ0036,2016,18938171.9,-0.1196,-0.0305,-0.0592,partial_construction,0.359,False,partial_construction_detected
17AB0248,2016,47360610.0,-0.0091,-0.0246,-0.0125,no_change,0.975,True,completed_no_satellite_change
16CD0116,2016,27839713.0,,,,insufficient_data,0.0,False,no_imagery
15CD0243,2016,46045375.79,,,,insufficient_data,0.0,False,no_imagery
17DK0018,2016,6583230.0,,,,insufficient_data,0.0,False,no_imagery
17PA0027,2016,46126458.21,-0.011,0.0278,-0.0219,no_change,0.972,True,completed_no_satellite_change
15LB0200,2016,18981970.54,,,,insufficient_data,0.0,False,no_imagery
16FA0009,2016,46372530.65,,,,insufficient_data,0.0,False,no_imagery
16IL0052,2016,1953084.1,,,,insufficient_data,0.0,False,no_imagery
15IG0217,2016,45570098.95,,,,insufficient_data,0.0,False,no_imagery
15K00366,2016,131293720.07,,,,insufficient_data,0.0,False,no_imagery
15OF0257,2016,8503833.35,,,,insufficient_data,0.0,False,no_imagery
15FM0036,2016,4653259.13,,,,insufficient_data,0.0,False,no_imagery
15OF0220,2016,14635491.83,,,,insufficient_data,0.0,False,no_imagery
15KE0062,2016,9207187.83,,,,insufficient_data,0.0,False,no_imagery
16AH0034,2016,19400996.39,-0.0485,0.1559,-0.0593,partial_construction,0.312,False,partial_construction_detected
16FD0032,2016,42100851.8,,,,insufficient_data,0.0,False,no_imagery
16CD0111,2016,21655145.12,,,,insufficient_data,0.0,False,no_imagery
16BJ0074,2016,1551682.46,,,,insufficient_data,0.0,False,no_imagery
16AH0177,2016,21344001.62,-0.0547,0.0151,-0.0319,partial_construction,0.164,True,completed_minimal_construction_evidence
16AA0053,2016,10348680.0,,,,insufficient_data,0.0,False,no_imagery
15CD0245,2016,46482753.42,,,,insufficient_data,0.0,False,no_imagery
15HC0209,2016,1822131.6,,,,insufficient_data,0.0,False,no_imagery
16LC0035,2016,40229885.0,,,,insufficient_data,0.0,False,no_imagery
16AA0129,2016,9341870.43,,,,insufficient_data,0.0,False,no_imagery
16J00070,2016,22730999.2,,,,insufficient_data,0.0,False,no_imagery
16AH0033,2016,9618045.79,0.1261,-0.1683,0.1189,construction_detected,0.547,False,construction_detected
16GK0055,2016,4649449.9,,,,insufficient_data,0.0,False,no_imagery
16OE0075,2016,18607492.95,,,,insufficient_data,0.0,False,no_imagery
15HG0179,2016,16660980.0,,,,insufficient_data,0.0,False,no_imagery
15CJ0177,2016,19085496.36,-0.0006,0.0195,-0.0119,no_change,0.981,True,completed_no_satellite_change
15GD0104,2016,18717805.37,,,,insufficient_data,0.0,False,no_imagery
17PL0236,2016,57984378.71,,,,insufficient_data,0.0,False,no_imagery
15HC0190,2016,9105631.52,,,,insufficient_data,0.0,False,no_imagery
15LB0198,2016,45080262.39,,,,insufficient_data,0.0,False,no_imagery
15OB0487,2016,13314791.27,,,,insufficient_data,0.0,False,no_imagery
15CE0168,2016,25217911.13,,,,insufficient_data,0.0,False,no_imagery
16PA0005,2016,32086908.59,0.029,-0.0557,0.0073,no_change,0.944,True,completed_no_satellite_change
17PL0218,2016,80994373.78,,,,insufficient_data,0.0,False,no_imagery
15LF0065,2016,41264819.82,,,,insufficient_data,0.0,False,no_imagery
16F00141,2016,81541061.71,,,,insufficient_data,0.0,False,no_imagery
15OB0322,2016,17369522.38,,,,insufficient_data,0.0,False,no_imagery
17PA0023,2016,45456711.65,-0.1335,0.0362,-0.1212,partial_construction,0.4,False,partial_construction_detected
15DN0190,2016,18619682.7,,,,insufficient_data,0.0,False,no_imagery
16CH0021,2016,7481472.17,,,,insufficient_data,0.0,False,no_imagery
16AJ0043,2016,19209845.32,0.0259,-0.0227,0.0176,no_change,0.974,True,completed_no_satellite_change
15DF0198,2016,27210158.47,,,,insufficient_data,0.0,False,no_imagery
15OD0136,2016,17785078.24,,,,insufficient_data,0.0,False,no_imagery
16CD0117,2016,31436125.0,,,,insufficient_data,0.0,False,no_imagery
15CA0081,2016,13671008.03,,,,insufficient_data,0.0,False,no_imagery
16AA0110,2016,19051221.48,,,,insufficient_data,0.0,False,no_imagery
16HA0017,2016,10338034.48,,,,insufficient_data,0.0,False,no_imagery
17CJ0052,2016,40131266.88,-0.0328,0.1724,-0.0109,partial_construction,0.345,False,partial_construction_detected
17CJ0058,2016,37355859.54,0.0649,-0.0331,0.061,partial_construction,0.195,True,completed_minimal_construction_evidence
